Year	Month	Day	Hour	Minute	Second	Mode	Address	Status0	Status1	Status2	Status3
2015	10	22	10	20	48	TH	35	0	22	22	3
2015	10	22	10	21	16	TH	35	2	17	22	4
2015	10	22	11	9	0	TH	35	2	17	22	4
2015	10	22	12	14	0	TH	35	2	17	21	4
2015	10	22	14	56	4	TH	35	2	17	20	4
2015	10	22	17	35	36	TH	35	2	20	20	2
2015	10	22	17	40	28	TH	35	2	17	20	4
2015	10	22	18	27	40	TH	35	2	17	20	4
2015	10	22	18	52	36	TH	35	0	20	20	2
2015	10	22	23	20	40	TH	35	2	17	20	4
2015	10	23	4	2	52	TH	35	2	17	20	4
2015	10	23	6	45	0	TH	35	1	20	20	2
2015	10	23	7	9	41	TH	35	0	20	20	2
2015	10	23	7	19	36	TH	35	2	20	20	2
2015	10	23	8	29	9	TH	35	0	20	20	2
2015	10	23	10	12	32	TH	35	1	20	20	2
2015	10	23	10	33	36	TH	35	0	20	20	2
2015	10	23	10	42	4	TH	35	2	20	20	2
2015	10	23	11	56	16	TH	35	0	20	20	2
2015	10	23	14	45	48	TH	35	1	20	20	2
2015	10	23	15	6	44	TH	35	0	20	20	2
2015	10	23	15	15	8	TH	35	2	20	20	2
2015	10	23	16	52	56	TH	35	0	20	20	2
2015	10	23	19	59	56	TH	35	1	20	20	2
2015	10	23	20	19	20	TH	35	5	22	20	3
2015	10	23	20	19	20	TH	35	2	17	20	4
2015	10	23	20	20	0	TH	35	2	17	20	4
2015	10	23	20	32	4	TH	35	2	17	20	4
2015	10	23	21	26	12	TH	35	2	17	20	4
2015	10	24	0	3	36	TH	35	2	17	20	4
2015	10	24	4	10	48	TH	35	2	17	19	4
2015	10	24	8	0	0	TH	35	1	20	19	2
2015	10	24	8	26	24	TH	35	1	20	20	2
2015	10	24	8	34	24	TH	35	0	20	20	2
2015	10	24	10	6	56	TH	35	1	20	20	2
2015	10	24	10	30	36	TH	35	0	20	20	2
2015	10	24	10	31	12	TH	35	1	22	20	3
2015	10	24	10	38	36	TH	35	1	22	20	3
2015	10	24	10	48	0	TH	35	1	22	21	3
2015	10	24	10	58	20	TH	35	2	17	21	4
2015	10	24	10	58	24	TH	35	2	20	21	2
2015	10	24	11	4	4	TH	35	2	20	22	2
2015	10	24	11	19	8	TH	35	2	17	22	4
2015	10	24	11	37	32	TH	35	2	17	21	4
2015	10	24	12	9	36	TH	35	2	17	20	4
2015	10	24	16	19	20	TH	35	2	17	20	4
2015	10	24	20	57	4	TH	35	2	17	20	4
2015	10	25	1	10	16	TH	35	1	20	20	2
2015	10	25	1	10	16	TH	35	5	22	20	3
2015	10	25	1	23	20	TH	35	2	17	20	4
2015	10	25	1	23	24	TH	35	1	20	20	2
2015	10	25	1	23	32	TH	35	2	17	20	4
2015	10	25	5	6	32	TH	35	2	17	19	4
2015	10	25	8	0	0	TH	35	1	20	19	2
2015	10	25	8	25	4	TH	35	1	20	20	2
2015	10	25	8	32	12	TH	35	0	20	20	2
2015	10	25	11	9	24	TH	35	1	20	20	2
2015	10	25	11	30	48	TH	35	0	20	20	2
2015	10	25	11	41	56	TH	35	2	20	20	2
2015	10	25	12	38	4	TH	35	0	20	20	2
2015	10	25	14	13	0	TH	35	1	22	20	3
2015	10	25	14	26	8	TH	35	2	17	20	4
2015	10	25	14	26	12	TH	35	0	20	20	2
2015	10	25	15	29	56	TH	35	2	20	20	2
2015	10	25	16	5	36	TH	35	2	20	21	2
2015	10	25	17	34	8	TH	35	2	20	22	2
2015	10	25	19	45	36	TH	35	2	20	22	2
2015	10	25	20	36	12	TH	35	2	20	22	2
2015	10	25	21	49	40	TH	35	2	20	21	2
2015	10	25	22	26	40	TH	35	2	17	21	4
2015	10	25	23	44	52	TH	35	2	17	20	4
2015	10	26	1	39	24	TH	35	2	17	20	4
2015	10	26	3	50	0	TH	35	2	17	20	4
2015	10	26	6	45	0	TH	35	1	20	20	2
2015	10	26	7	10	40	TH	35	0	20	20	2
2015	10	26	7	20	0	TH	35	2	20	20	2
2015	10	26	8	9	8	TH	35	0	20	20	2
2015	10	26	9	16	28	TH	35	1	20	20	2
2015	10	26	9	37	52	TH	35	0	20	20	2
2015	10	26	9	44	8	TH	35	2	20	20	2
2015	10	26	10	39	20	TH	35	0	20	20	2
2015	10	26	13	32	12	TH	35	2	17	20	4
2015	10	26	17	6	40	TH	35	0	20	20	2
2015	10	26	22	53	56	TH	35	2	17	20	4
2015	10	27	2	10	8	TH	35	2	17	20	4
2015	10	27	5	18	0	TH	35	2	17	19	4
2015	10	27	6	45	1	TH	35	1	20	19	2
2015	10	27	7	8	4	TH	35	1	20	20	2
2015	10	27	7	15	16	TH	35	0	20	20	2
2015	10	27	7	24	17	TH	35	2	20	20	2
2015	10	27	7	59	40	TH	35	0	20	20	2
2015	10	27	8	45	52	TH	35	1	20	20	2
2015	10	27	9	7	12	TH	35	0	20	20	2
2015	10	27	9	17	0	TH	35	2	20	20	2
2015	10	27	10	8	8	TH	35	0	20	20	2
2015	10	27	15	38	32	TH	35	1	20	20	2
2015	10	27	15	59	4	TH	35	0	20	20	2
2015	10	27	16	8	52	TH	35	2	20	20	2
2015	10	27	17	8	52	TH	35	0	20	20	2
2015	10	27	23	9	52	TH	35	2	17	20	4
2015	10	28	1	8	8	TH	35	2	17	20	4
2015	10	28	5	48	40	TH	35	2	17	19	4
2015	10	28	6	45	0	TH	35	1	20	19	2
2015	10	28	7	6	8	TH	35	1	20	20	2
2015	10	28	7	12	28	TH	35	0	20	20	2
2015	10	28	7	22	40	TH	35	2	20	20	2
2015	10	28	8	3	20	TH	35	0	20	20	2
2015	10	28	9	27	12	TH	35	1	20	20	2
2015	10	28	9	49	48	TH	35	5	22	20	3
2015	10	28	9	49	52	TH	35	2	17	20	4
2015	10	28	9	58	56	TH	35	2	17	20	4
2015	10	28	9	59	52	TH	35	2	17	20	4
2015	10	28	10	46	44	TH	35	2	17	20	4
2015	10	28	12	28	48	TH	35	0	20	20	2
2015	10	28	12	28	52	TH	35	1	22	20	3
2015	10	28	12	28	52	TH	35	2	17	20	4
2015	10	28	12	28	52	TH	35	0	20	20	2
2015	10	28	13	15	44	TH	35	1	20	20	2
2015	10	28	13	39	4	TH	35	0	20	20	2
2015	10	28	13	48	20	TH	35	2	20	21	2
2015	10	28	15	9	24	TH	35	0	20	20	2
2015	10	28	18	3	48	TH	35	1	22	20	3
2015	10	28	18	29	52	TH	35	1	22	21	3
2015	10	28	18	38	48	TH	35	1	22	22	3
2015	10	28	18	41	32	TH	35	2	17	22	4
2015	10	28	18	41	32	TH	35	2	20	22	2
2015	10	28	18	46	12	TH	35	1	22	22	3
2015	10	28	18	48	36	TH	35	0	22	22	3
2015	10	28	19	57	32	TH	35	1	22	22	3
2015	10	28	20	18	4	TH	35	0	22	22	3
2015	10	28	20	26	32	TH	35	2	22	22	3
2015	10	28	21	17	48	TH	35	0	22	22	3
2015	10	28	22	32	24	TH	35	1	22	22	3
2015	10	28	22	52	32	TH	35	0	22	22	3
2015	10	28	23	0	36	TH	35	2	22	22	3
2015	10	28	23	17	0	TH	35	2	17	22	4
2015	10	28	23	49	36	TH	35	2	17	22	4
2015	10	29	0	58	48	TH	35	2	17	22	4
2015	10	29	2	45	44	TH	35	2	17	21	4
2015	10	29	5	38	32	TH	35	2	17	20	4
2015	10	29	6	45	0	TH	35	2	20	20	2
2015	10	29	7	9	16	TH	35	1	22	20	3
2015	10	29	7	32	12	TH	35	1	22	21	3
2015	10	29	7	38	48	TH	35	2	17	21	4
2015	10	29	7	38	48	TH	35	2	20	21	2
2015	10	29	7	39	24	TH	35	2	20	22	2
2015	10	29	7	45	44	TH	35	2	17	22	4
2015	10	29	8	39	36	TH	35	2	17	21	4
2015	10	29	9	54	44	TH	35	2	17	20	4
2015	10	29	15	29	28	TH	35	2	17	20	4
2015	10	29	17	39	29	TH	35	0	20	20	2
2015	10	29	18	31	24	TH	35	1	20	20	2
2015	10	29	18	51	52	TH	35	0	20	20	2
2015	10	29	18	59	32	TH	35	2	20	21	2
2015	10	29	19	50	24	TH	35	2	17	21	4
2015	10	29	20	6	32	TH	35	2	20	21	2
2015	10	29	20	49	52	TH	35	2	20	20	2
2015	10	29	23	0	0	TH	35	2	17	20	4
2015	10	30	0	36	4	TH	35	2	17	20	4
2015	10	30	3	28	48	TH	35	2	17	20	4
2015	10	30	6	45	0	TH	35	1	20	20	2
2015	10	30	7	11	16	TH	35	0	20	20	2
2015	10	30	7	20	12	TH	35	2	20	20	2
2015	10	30	8	5	40	TH	35	0	20	20	2
2015	10	30	9	29	8	TH	35	1	20	20	2
2015	10	30	9	48	52	TH	35	0	20	20	2
2015	10	30	9	57	48	TH	35	2	20	20	2
2015	10	30	14	0	0	TH	35	2	17	20	4
2015	10	30	16	50	16	TH	35	2	17	20	4
2015	10	30	17	33	16	TH	35	0	20	20	2
2015	10	30	17	44	28	TH	35	2	17	20	4
2015	10	30	18	10	4	TH	35	0	20	20	2
2015	10	30	18	51	12	TH	35	2	17	20	4
2015	10	30	20	36	40	TH	35	2	17	20	4
2015	10	30	23	14	44	TH	35	1	20	20	2
2015	10	30	23	14	44	TH	35	5	22	20	3
2015	10	30	23	14	48	TH	35	2	17	20	4
2015	10	30	23	14	48	TH	35	1	20	20	2
2015	10	30	23	38	56	TH	35	0	20	20	2
2015	10	30	23	49	12	TH	35	2	20	20	2
2015	10	31	0	20	24	TH	35	2	17	20	4
2015	10	31	0	44	24	TH	35	2	17	20	4
2015	10	31	2	23	28	TH	35	2	17	20	4
2015	10	31	5	9	44	TH	35	2	17	19	4
2015	10	31	8	0	0	TH	35	1	20	19	2
2015	10	31	8	27	0	TH	35	1	20	20	2
2015	10	31	8	35	52	TH	35	0	20	20	2
2015	10	31	10	4	20	TH	35	1	20	20	2
2015	10	31	10	24	8	TH	35	0	20	20	2
2015	10	31	10	31	20	TH	35	2	20	20	2
2015	10	31	18	9	44	TH	35	0	20	20	2
2015	10	31	22	15	56	TH	35	2	20	20	2
2015	10	31	23	54	28	TH	35	2	20	21	2
2015	11	1	0	0	36	TH	35	2	17	21	4
2015	11	1	6	37	20	TH	35	2	17	20	4
2015	11	1	8	0	0	TH	35	2	20	20	2
2015	11	1	8	49	16	TH	35	0	20	20	2
2015	11	1	14	25	36	TH	35	2	20	20	2
2015	11	1	17	0	0	TH	35	2	17	20	4
2015	11	1	17	0	4	TH	35	2	16	20	0
2015	11	1	23	12	48	TH	35	2	16	21	0
2015	11	2	6	2	28	TH	35	2	16	20	0
2015	11	2	8	19	52	TH	35	2	16	20	0
2015	11	2	8	56	8	TH	35	2	16	20	0
2015	11	2	8	56	12	TH	35	2	17	20	0
2015	11	2	8	56	12	TH	35	2	18	20	0
2015	11	2	8	56	12	TH	35	2	18	20	0
2015	11	2	10	28	8	TH	35	2	18	20	0
2015	11	2	17	53	12	TH	35	1	20	20	2
2015	11	2	17	55	12	TH	35	2	17	20	4
2015	11	2	19	16	4	TH	35	1	20	20	2
2015	11	2	19	33	36	TH	35	0	20	20	2
2015	11	2	19	41	12	TH	35	2	20	20	2
2015	11	2	20	33	48	TH	35	2	20	21	2
2015	11	2	23	57	24	TH	35	2	20	20	2
2015	11	2	23	59	20	TH	35	2	17	20	4
2015	11	3	1	19	8	TH	35	2	17	20	4
2015	11	3	3	19	4	TH	35	2	17	20	4
2015	11	3	5	29	40	TH	35	2	17	19	4
2015	11	3	6	45	0	TH	35	1	20	19	2
2015	11	3	7	9	40	TH	35	1	20	20	2
2015	11	3	7	17	40	TH	35	0	20	20	2
2015	11	3	8	25	12	TH	35	1	20	20	2
2015	11	3	8	47	24	TH	35	0	20	20	2
2015	11	3	8	59	24	TH	35	2	20	20	2
2015	11	3	9	38	32	TH	35	0	20	20	2
2015	11	3	11	7	32	TH	35	1	20	20	2
2015	11	3	11	29	16	TH	35	0	20	20	2
2015	11	3	11	38	16	TH	35	2	20	20	2
2015	11	3	12	55	20	TH	35	0	20	20	2
2015	11	3	17	47	24	TH	35	1	22	20	3
2015	11	3	18	7	56	TH	35	2	17	20	4
2015	11	3	18	7	56	TH	35	0	20	20	2
2015	11	3	18	13	52	TH	35	2	20	20	2
2015	11	3	21	17	16	TH	35	2	20	21	2
2015	11	3	23	40	40	TH	35	2	20	22	2
2015	11	3	23	50	24	TH	35	2	17	22	4
2015	11	4	5	9	44	TH	35	2	17	21	4
2015	11	4	6	45	0	TH	35	2	20	21	2
2015	11	4	8	18	44	TH	35	2	20	20	2
2015	11	4	12	38	52	TH	35	0	20	20	2
2015	11	4	23	43	28	TH	35	1	22	20	3
2015	11	4	23	43	32	TH	35	2	17	20	4
2015	11	4	23	54	28	TH	35	2	17	20	4
2015	11	5	5	23	28	TH	35	2	17	19	4
2015	11	5	6	45	0	TH	35	1	20	19	2
2015	11	5	7	6	52	TH	35	1	20	20	2
2015	11	5	7	14	28	TH	35	0	20	20	2
2015	11	5	7	26	4	TH	35	2	20	20	2
2015	11	5	8	4	41	TH	35	0	20	20	2
2015	11	5	8	35	52	TH	35	1	22	20	3
2015	11	5	9	0	32	TH	35	1	22	20	3
2015	11	5	9	8	36	TH	35	1	22	21	3
2015	11	5	9	19	16	TH	35	1	22	22	3
2015	11	5	9	31	16	TH	35	0	22	22	3
2015	11	5	10	18	52	TH	35	1	22	22	3
2015	11	5	10	42	40	TH	35	0	22	22	3
2015	11	5	12	27	8	TH	35	1	22	22	3
2015	11	5	12	52	40	TH	35	0	22	22	3
2015	11	5	13	9	12	TH	35	2	22	22	3
2015	11	5	14	27	4	TH	35	0	22	22	3
2015	11	5	16	12	8	TH	35	1	22	22	3
2015	11	5	16	32	36	TH	35	0	22	22	3
2015	11	5	16	41	56	TH	35	2	22	22	3
2015	11	5	17	42	36	TH	35	0	22	22	3
2015	11	5	19	20	16	TH	35	1	22	22	3
2015	11	5	19	39	24	TH	35	0	22	22	3
2015	11	5	19	49	44	TH	35	2	22	22	3
2015	11	5	20	37	44	TH	35	0	22	22	3
2015	11	5	22	5	40	TH	35	1	22	22	3
2015	11	5	22	26	12	TH	35	2	17	22	4
2015	11	5	22	26	12	TH	35	2	20	22	2
2015	11	5	22	26	12	TH	35	1	22	22	3
2015	11	5	22	26	12	TH	35	2	17	22	4
2015	11	5	22	26	36	TH	35	2	17	22	4
2015	11	5	22	35	36	TH	35	2	17	22	4
2015	11	5	23	26	12	TH	35	2	17	22	4
2015	11	6	0	52	32	TH	35	2	17	22	4
2015	11	6	3	20	16	TH	35	2	17	21	4
2015	11	6	6	37	16	TH	35	2	17	20	4
2015	11	6	6	45	0	TH	35	2	20	20	2
2015	11	6	13	40	52	TH	35	0	20	20	2
2015	11	6	21	22	32	TH	35	1	22	20	3
2015	11	6	21	23	0	TH	35	2	17	20	4
2015	11	6	21	23	0	TH	35	0	20	20	2
2015	11	7	0	30	0	TH	35	2	17	20	4
2015	11	7	1	21	32	TH	35	2	17	20	4
2015	11	7	8	0	0	TH	35	1	20	20	2
2015	11	7	8	23	40	TH	35	0	20	20	2
2015	11	7	8	32	8	TH	35	2	20	20	2
2015	11	7	10	5	32	TH	35	0	20	20	2
2015	11	7	15	12	56	TH	35	1	22	20	3
2015	11	7	15	34	52	TH	35	1	22	20	3
2015	11	7	15	42	52	TH	35	1	22	21	3
2015	11	7	15	52	12	TH	35	1	22	22	3
2015	11	7	16	2	24	TH	35	0	22	22	3
2015	11	7	17	1	56	TH	35	1	22	22	3
2015	11	7	17	24	8	TH	35	0	22	22	3
2015	11	7	17	41	0	TH	35	2	22	22	3
2015	11	7	18	12	32	TH	35	0	22	22	3
2015	11	7	19	51	52	TH	35	1	22	22	3
2015	11	7	20	12	48	TH	35	0	22	22	3
2015	11	7	20	22	32	TH	35	2	22	22	3
2015	11	7	21	15	56	TH	35	0	22	22	3
2015	11	7	23	7	20	TH	35	1	22	22	3
2015	11	7	23	17	36	TH	35	2	17	22	4
2015	11	7	23	33	52	TH	35	2	17	22	4
2015	11	8	0	53	44	TH	35	2	17	22	4
2015	11	8	3	21	32	TH	35	2	17	21	4
2015	11	8	6	33	48	TH	35	2	17	20	4
2015	11	8	8	0	1	TH	35	2	20	20	2
2015	11	8	17	41	32	TH	35	2	17	20	4
2015	11	8	17	57	20	TH	35	2	17	20	4
2015	11	8	20	8	12	TH	35	0	20	20	2
2015	11	8	22	44	20	TH	35	2	17	20	4
2015	11	9	5	52	8	TH	35	0	20	20	2
2015	11	9	7	39	56	TH	35	1	22	20	3
2015	11	9	7	40	16	TH	35	2	17	20	4
2015	11	9	17	44	52	TH	35	0	20	20	2
2015	11	9	17	45	24	TH	35	1	22	20	3
2015	11	9	18	6	20	TH	35	2	17	20	4
2015	11	9	18	6	20	TH	35	0	20	20	2
2015	11	9	18	9	4	TH	35	2	20	20	2
2015	11	9	18	21	32	TH	35	2	20	21	2
2015	11	9	19	7	8	TH	35	2	20	20	2
2015	11	9	19	56	52	TH	35	1	22	20	3
2015	11	9	20	23	28	TH	35	1	22	21	3
2015	11	9	20	30	56	TH	35	2	20	21	2
2015	11	9	20	30	56	TH	35	1	22	21	3
2015	11	9	20	31	36	TH	35	0	22	22	3
2015	11	9	22	44	40	TH	35	1	22	22	3
2015	11	9	23	0	0	TH	35	0	22	22	3
2015	11	9	23	5	48	TH	35	1	22	22	3
2015	11	9	23	11	44	TH	35	0	22	22	3
2015	11	9	23	18	48	TH	35	2	22	22	3
2015	11	9	23	35	24	TH	35	2	17	22	4
2015	11	10	0	3	4	TH	35	2	17	22	4
2015	11	10	1	19	52	TH	35	2	17	21	4
2015	11	10	3	18	48	TH	35	2	17	20	4
2015	11	10	6	15	8	TH	35	2	17	20	4
2015	11	10	6	30	0	TH	35	1	20	20	2
2015	11	10	6	51	8	TH	35	0	20	20	2
2015	11	10	7	0	28	TH	35	2	20	21	2
2015	11	10	8	28	24	TH	35	0	20	20	2
2015	11	10	11	30	16	TH	35	1	20	20	2
2015	11	10	11	52	4	TH	35	0	20	20	2
2015	11	10	12	1	24	TH	35	2	20	21	2
2015	11	10	13	7	36	TH	35	0	20	20	2
2015	11	10	17	11	12	TH	35	1	20	20	2
2015	11	10	17	32	12	TH	35	0	20	20	2
2015	11	10	17	41	8	TH	35	2	20	21	2
2015	11	10	18	54	20	TH	35	1	22	21	3
2015	11	10	19	18	24	TH	35	2	17	21	4
2015	11	10	19	20	4	TH	35	2	17	22	4
2015	11	10	19	21	24	TH	35	2	20	22	2
2015	11	10	19	33	32	TH	35	0	22	22	3
2015	11	10	23	29	0	TH	35	2	17	22	4
2015	11	11	0	24	36	TH	35	2	17	21	4
2015	11	11	2	27	36	TH	35	2	17	20	4
2015	11	11	5	12	24	TH	35	2	17	20	4
2015	11	11	6	30	0	TH	35	1	20	20	2
2015	11	11	6	53	44	TH	35	0	20	20	2
2015	11	11	7	2	36	TH	35	2	20	21	2
2015	11	11	7	56	20	TH	35	0	20	20	2
2015	11	11	9	54	12	TH	35	1	20	20	2
2015	11	11	10	15	32	TH	35	0	20	20	2
2015	11	11	10	25	52	TH	35	2	20	21	2
2015	11	11	11	21	4	TH	35	0	20	20	2
2015	11	11	16	15	48	TH	35	2	17	20	4
2015	11	11	17	14	24	TH	35	2	17	20	4
2015	11	11	20	9	20	TH	35	1	20	20	2
2015	11	11	20	33	24	TH	35	0	20	20	2
2015	11	11	20	40	36	TH	35	2	20	21	2
2015	11	11	21	53	48	TH	35	0	20	20	2
2015	11	11	23	4	8	TH	35	2	17	20	4
2015	11	12	0	54	24	TH	35	2	17	20	4
2015	11	12	4	27	52	TH	35	2	17	20	4
2015	11	12	6	30	0	TH	35	1	20	20	2
2015	11	12	6	53	52	TH	35	1	20	20	2
2015	11	12	7	1	0	TH	35	0	20	20	2
2015	11	12	7	12	40	TH	35	2	20	21	2
2015	11	12	7	43	28	TH	35	0	20	20	2
2015	11	12	8	42	48	TH	35	1	20	20	2
2015	11	12	9	3	16	TH	35	0	20	20	2
2015	11	12	9	12	8	TH	35	2	20	21	2
2015	11	12	10	6	24	TH	35	0	20	20	2
2015	11	12	14	29	44	TH	35	1	20	20	2
2015	11	12	14	49	44	TH	35	0	20	20	2
2015	11	12	14	57	20	TH	35	2	20	21	2
2015	11	12	16	13	48	TH	35	0	20	20	2
2015	11	12	18	30	16	TH	35	2	17	20	4
2015	11	12	19	4	56	TH	35	2	17	20	4
2015	11	12	21	23	32	TH	35	1	22	20	3
2015	11	12	21	37	4	TH	35	2	17	20	4
2015	11	12	21	37	4	TH	35	1	20	20	2
2015	11	12	21	37	24	TH	35	1	22	20	3
2015	11	12	21	37	56	TH	35	1	22	20	3
2015	11	12	21	43	24	TH	35	1	22	21	3
2015	11	12	21	48	45	TH	35	0	22	22	3
2015	11	12	22	42	56	TH	35	1	22	21	3
2015	11	12	22	57	48	TH	35	0	22	22	3
2015	11	12	23	4	4	TH	35	2	22	22	3
2015	11	12	23	23	28	TH	35	2	17	22	4
2015	11	12	23	31	40	TH	35	2	17	22	4
2015	11	13	0	1	0	TH	35	2	17	21	4
2015	11	13	1	28	0	TH	35	2	17	20	4
2015	11	13	3	58	28	TH	35	2	17	20	4
2015	11	13	6	30	0	TH	35	1	20	20	2
2015	11	13	6	48	4	TH	35	0	20	20	2
2015	11	13	7	1	0	TH	35	2	20	21	2
2015	11	13	7	32	24	TH	35	0	20	20	2
2015	11	13	8	0	16	TH	35	2	17	20	4
2015	11	13	8	31	36	TH	35	2	17	20	4
2015	11	13	16	23	28	TH	35	2	17	20	4
2015	11	13	17	49	28	TH	35	1	20	20	2
2015	11	13	18	5	56	TH	35	1	20	20	2
2015	11	13	18	10	24	TH	35	0	20	20	2
2015	11	13	18	22	24	TH	35	2	20	21	2
2015	11	13	18	46	24	TH	35	0	20	20	2
2015	11	13	20	24	20	TH	35	1	20	20	2
2015	11	13	20	39	36	TH	35	0	20	20	2
2015	11	13	20	41	52	TH	35	2	20	21	2
2015	11	13	21	26	52	TH	35	0	20	20	2
2015	11	13	22	48	40	TH	35	1	20	20	2
2015	11	13	23	3	48	TH	35	0	20	20	2
2015	11	13	23	7	52	TH	35	2	20	21	2
2015	11	13	23	44	32	TH	35	0	20	20	2
2015	11	13	23	49	12	TH	35	2	17	20	4
2015	11	14	0	40	16	TH	35	2	17	20	4
2015	11	14	2	22	20	TH	35	2	17	20	4
2015	11	14	4	48	24	TH	35	2	17	19	4
2015	11	14	8	0	1	TH	35	1	20	19	2
2015	11	14	8	19	44	TH	35	1	20	20	2
2015	11	14	8	24	40	TH	35	1	20	20	2
2015	11	14	8	32	12	TH	35	0	20	20	2
2015	11	14	9	8	44	TH	35	1	20	20	2
2015	11	14	9	24	48	TH	35	0	20	20	2
2015	11	14	9	36	48	TH	35	2	20	21	2
2015	11	14	9	55	28	TH	35	0	20	20	2
2015	11	14	9	59	16	TH	35	2	17	20	4
2015	11	14	10	10	36	TH	35	2	17	20	4
2015	11	14	11	22	24	TH	35	2	17	20	4
2015	11	14	13	56	0	TH	35	2	17	19	4
2015	11	14	15	20	48	TH	35	1	20	19	2
2015	11	14	15	38	8	TH	35	1	20	20	2
2015	11	14	15	42	12	TH	35	1	20	20	2
2015	11	14	15	49	16	TH	35	0	20	20	2
2015	11	14	15	55	12	TH	35	2	20	21	2
2015	11	14	16	17	0	TH	35	0	20	20	2
2015	11	14	16	30	48	TH	35	1	20	20	2
2015	11	14	16	46	48	TH	35	0	20	20	2
2015	11	14	18	49	48	TH	35	1	22	20	3
2015	11	14	19	5	44	TH	35	1	22	21	3
2015	11	14	19	9	48	TH	35	0	22	22	3
2015	11	14	19	15	8	TH	35	2	22	22	3
2015	11	14	19	42	40	TH	35	0	22	22	3
2015	11	14	23	30	8	TH	35	2	17	22	4
2015	11	15	0	4	36	TH	35	2	17	21	4
2015	11	15	2	7	56	TH	35	2	17	20	4
2015	11	15	4	59	40	TH	35	2	17	20	4
2015	11	15	8	0	0	TH	35	1	20	20	2
2015	11	15	8	17	36	TH	35	0	20	20	2
2015	11	15	8	24	20	TH	35	2	20	21	2
2015	11	15	9	1	36	TH	35	0	20	20	2
2015	11	15	11	6	28	TH	35	1	22	20	3
2015	11	15	11	21	20	TH	35	1	22	21	3
2015	11	15	11	26	16	TH	35	0	22	22	3
2015	11	15	11	32	56	TH	35	2	22	22	3
2015	11	15	12	2	52	TH	35	0	22	22	3
2015	11	15	12	37	24	TH	35	2	17	22	4
2015	11	15	16	28	44	TH	35	2	17	21	4
2015	11	15	18	26	28	TH	35	2	20	21	2
2015	11	15	18	30	12	TH	35	1	22	21	3
2015	11	15	18	46	32	TH	35	0	22	22	3
2015	11	15	18	55	4	TH	35	2	22	22	3
2015	11	15	19	33	24	TH	35	0	22	22	3
2015	11	15	20	46	0	TH	35	1	22	21	3
2015	11	15	20	58	8	TH	35	0	22	22	3
2015	11	15	21	2	32	TH	35	2	22	22	3
2015	11	15	21	3	52	TH	35	2	17	22	4
2015	11	15	21	3	52	TH	35	2	20	22	2
2015	11	15	22	14	44	TH	35	2	20	22	2
2015	11	15	23	26	56	TH	35	2	17	22	4
2015	11	16	0	0	48	TH	35	2	17	21	4
2015	11	16	1	56	40	TH	35	2	17	20	4
2015	11	16	4	34	48	TH	35	2	17	20	4
2015	11	16	6	30	0	TH	35	1	20	20	2
2015	11	16	6	47	56	TH	35	0	20	20	2
2015	11	16	6	55	32	TH	35	2	20	21	2
2015	11	16	7	28	36	TH	35	0	20	20	2
2015	11	16	9	24	28	TH	35	1	20	20	2
2015	11	16	9	38	20	TH	35	0	20	20	2
2015	11	16	9	55	20	TH	35	2	20	21	2
2015	11	16	10	14	4	TH	35	0	20	20	2
2015	11	16	11	47	8	TH	35	1	20	20	2
2015	11	16	12	2	48	TH	35	0	20	20	2
2015	11	16	12	11	20	TH	35	2	20	21	2
2015	11	16	12	54	36	TH	35	0	20	20	2
2015	11	16	14	34	40	TH	35	1	20	20	2
2015	11	16	14	49	24	TH	35	0	20	20	2
2015	11	16	14	57	24	TH	35	2	20	21	2
2015	11	16	15	37	48	TH	35	0	20	20	2
2015	11	16	16	15	8	TH	35	2	17	20	4
2015	11	16	16	46	56	TH	35	0	20	20	2
2015	11	16	17	42	0	TH	35	1	20	20	2
2015	11	16	17	55	52	TH	35	0	20	20	2
2015	11	16	18	0	20	TH	35	2	20	21	2
2015	11	16	18	23	28	TH	35	1	22	21	3
2015	11	16	18	35	56	TH	35	0	22	22	3
2015	11	16	18	41	48	TH	35	2	22	22	3
2015	11	16	20	20	8	TH	35	0	22	22	3
2015	11	16	23	22	32	TH	35	2	17	22	4
2015	11	17	3	22	24	TH	35	2	17	21	4
2015	11	17	6	30	0	TH	35	2	20	21	2
2015	11	17	6	34	48	TH	35	0	20	20	2
2015	11	17	7	58	0	TH	35	2	17	20	4
2015	11	17	11	47	33	TH	35	2	17	20	4
2015	11	17	17	49	44	TH	35	1	20	20	2
2015	11	17	17	49	44	TH	35	1	22	20	3
2015	11	17	17	54	12	TH	35	2	17	20	4
2015	11	17	20	6	48	TH	35	2	17	20	4
2015	11	17	20	25	36	TH	35	1	20	20	2
2015	11	17	20	39	48	TH	35	1	20	20	2
2015	11	17	20	44	16	TH	35	0	20	20	2
2015	11	17	20	52	44	TH	35	2	20	21	2
2015	11	17	21	3	56	TH	35	1	22	21	3
2015	11	17	21	18	12	TH	35	0	22	22	3
2015	11	17	21	58	48	TH	35	1	22	21	3
2015	11	17	22	14	44	TH	35	0	22	22	3
2015	11	17	22	21	4	TH	35	2	22	22	3
2015	11	17	22	50	0	TH	35	0	22	22	3
2015	11	17	23	33	16	TH	35	1	22	21	3
2015	11	17	23	37	4	TH	35	2	17	21	4
2015	11	18	0	58	40	TH	35	2	17	20	4
2015	11	18	3	2	0	TH	35	2	17	20	4
2015	11	18	6	29	12	TH	35	2	17	20	4
